id,Anatomy,Cause,Complication,Diagnosis,Information,Management,Manifestation,OtherEffect,PersonOrg	,Prognosis,Susceptibility,Other,NotDisease
173,0.014944271,0.03410016,0.016336704,0.095312744,0.07807753,0.8083355,0.040766563,0.0999219,0.07745363,0.07949507,0.09334119,0.025779307,0.01819249
174,0.0112377135,0.05087227,0.019217266,0.06452446,0.31516358,0.07422931,0.062018745,0.09086794,0.07135916,0.08553372,0.06268718,0.01968545,0.010163746
175,0.0122396955,0.03193132,0.0132275205,0.049607765,0.14884134,0.7476171,0.025476515,0.057995003,0.059562575,0.08044721,0.04647882,0.021619089,0.012677459
176,0.016842907,0.03581708,0.015862348,0.06722431,0.12339002,0.92111844,0.04573478,0.080153406,0.06798639,0.093493275,0.05023784,0.025744691,0.021101603
177,0.019457972,0.04920983,0.033542592,0.062104847,0.8573964,0.117136136,0.04309653,0.06005824,0.3588174,0.03978395,0.049280223,0.03648426,0.03204686
178,0.015031201,0.03663432,0.019988855,0.04564671,0.069744736,0.76947284,0.049673986,0.1367686,0.041667037,0.51184326,0.11359984,0.033289604,0.017877558
179,0.012089657,0.027165761,0.017084565,0.15768433,0.09928627,0.42399082,0.052424494,0.083352216,0.09063314,0.06732116,0.0714681,0.022619272,0.013103315
180,0.022944171,0.047454253,0.031130815,0.050965305,0.7569567,0.80132705,0.04965507,0.053679265,0.31830534,0.0514052,0.030730203,0.034773786,0.031193385
181,0.015601616,0.035675377,0.0149232,0.087506026,0.12811057,0.7723864,0.035313226,0.07853037,0.06983209,0.050323367,0.076755136,0.022420788,0.017456686
182,0.018661689,0.048913307,0.018920135,0.1293858,0.06007701,0.8139719,0.05443915,0.14638653,0.07275119,0.071952455,0.13839859,0.027743444,0.023836844
183,0.008943414,0.028335217,0.012703765,0.051157314,0.20830852,0.50006706,0.02292442,0.05321203,0.08871685,0.112674884,0.051768847,0.019774254,0.01212652
184,0.042303775,0.4853139,0.04819188,0.061890744,0.19624814,0.160732,0.15348844,0.19840264,0.05495511,0.122766495,0.110228054,0.053694997,0.039313633
185,0.011525075,0.028873773,0.012202665,0.0547599,0.0838526,0.7138087,0.027464524,0.06658654,0.046808954,0.12533018,0.07319161,0.020062288,0.012261124
186,0.017035143,0.049856797,0.033410028,0.07279023,0.64536965,0.6315805,0.076729126,0.07915322,0.368302,0.06307812,0.027662259,0.029779635,0.026741078
187,0.012456379,0.032191012,0.01836442,0.047365915,0.46282098,0.6742768,0.033176374,0.061344612,0.19223256,0.054304574,0.032458514,0.021150801,0.019090755
188,0.01636402,0.036165938,0.016809003,0.059895158,0.11026093,0.87536246,0.0382658,0.09040339,0.06694759,0.094978146,0.07387676,0.023645965,0.021179892
189,0.016724022,0.039547607,0.018816903,0.04594012,0.5457916,0.79123914,0.041208867,0.045877367,0.13117723,0.058678683,0.03467734,0.026564471,0.0208155
190,0.012329195,0.03218844,0.0132902535,0.04423355,0.1454032,0.81156206,0.031195052,0.069950625,0.07369693,0.0800324,0.046716698,0.019328326,0.015000883
191,0.02700927,0.20177354,0.04221569,0.06228801,0.25829592,0.16078675,0.15453345,0.2723591,0.049156822,0.22666189,0.22016776,0.04777508,0.03328303
192,0.011747689,0.03500453,0.019397056,0.12287247,0.11988677,0.10266214,0.055084236,0.107070416,0.06705693,0.102752134,0.09810126,0.02704296,0.011303064
193,0.01733317,0.04621635,0.016219541,0.29939574,0.05024662,0.68533856,0.07301726,0.12839021,0.061831824,0.09633014,0.18225758,0.031979058,0.017121967
194,0.018302687,0.050642844,0.052312143,0.060277928,0.8540594,0.19086243,0.063448526,0.067991905,0.5481293,0.06774186,0.051046483,0.04368083,0.040920965
195,0.01331155,0.03494836,0.012944498,0.04363567,0.14876617,0.85549545,0.031145385,0.066449896,0.060489178,0.09601291,0.049834624,0.018725032,0.013938917
196,0.02188462,0.04450331,0.019057179,0.08016111,0.16645828,0.9313683,0.047969315,0.07940894,0.09579016,0.071683645,0.048634503,0.026895171,0.024755513
197,0.016692474,0.035375107,0.033849828,0.0434782,0.63531077,0.7938315,0.043412626,0.05321508,0.26217425,0.097362526,0.029582568,0.031874023,0.024408467
198,0.015870105,0.060068656,0.020108977,0.052813232,0.15315789,0.7725468,0.07711423,0.12916933,0.06070955,0.55589366,0.053333625,0.03382057,0.017415881
199,0.010417168,0.034787204,0.022035623,0.053737815,0.13169955,0.16204028,0.028322512,0.11986461,0.08244074,0.33679125,0.13394609,0.0283346,0.015326923
200,0.020256702,0.04611896,0.018492062,0.06536098,0.27650672,0.90962136,0.04324057,0.06241069,0.11504856,0.04823236,0.04087067,0.025861599,0.025517663
201,0.042960305,0.10810169,0.054962795,0.61881924,0.18327376,0.09320837,0.29016262,0.16095553,0.21120174,0.045088094,0.12964214,0.07343148,0.037910484
202,0.013741907,0.030211639,0.014760574,0.03366393,0.3120569,0.8407869,0.03100275,0.044978876,0.09391774,0.0725843,0.032559678,0.020490231,0.015801765
203,0.0120523255,0.038226694,0.021694262,0.048884507,0.07072357,0.3047147,0.05738439,0.13638325,0.045209587,0.5289594,0.103068195,0.028272478,0.0131145995
204,0.018695768,0.046239268,0.025175635,0.04030707,0.88743395,0.059094746,0.03183685,0.04583068,0.14572503,0.045010492,0.06390935,0.028402004,0.021760764
205,0.01627165,0.044062607,0.03083062,0.092030436,0.36402076,0.73467416,0.058000945,0.08526836,0.43346414,0.06609165,0.052351575,0.028428761,0.030998863
206,0.012191876,0.02709401,0.024379868,0.07587886,0.25914845,0.4966356,0.048263434,0.08395388,0.15303074,0.25569537,0.05178924,0.024661668,0.017348135
207,0.022742242,0.0970645,0.042506885,0.06403375,0.3480993,0.039619938,0.08007183,0.17055255,0.05539363,0.6483761,0.25151634,0.05345072,0.02681653
208,0.01471886,0.03408218,0.017467566,0.0792776,0.0740956,0.8292151,0.048700932,0.12077303,0.07311853,0.114837445,0.092797436,0.021284187,0.018889101
209,0.016448192,0.041319042,0.014916484,0.04167078,0.12203585,0.8832871,0.054457907,0.062517196,0.04144633,0.23113297,0.054862816,0.025833394,0.015121396
210,0.021035986,0.05386161,0.02452813,0.04000499,0.8945461,0.05728586,0.03241174,0.044786718,0.10685901,0.04538542,0.0715566,0.030313093,0.022188807
211,0.021035986,0.05386161,0.02452813,0.04000499,0.8945461,0.05728586,0.03241174,0.044786718,0.10685901,0.04538542,0.0715566,0.030313093,0.022188807
212,0.013664712,0.044016194,0.023791455,0.037425,0.802399,0.036147993,0.03128088,0.05558233,0.109923996,0.07113499,0.08943868,0.024788037,0.017103368
213,0.034405813,0.18484849,0.025856433,0.10468555,0.123881176,0.935563,0.12399928,0.12735124,0.063878454,0.10970235,0.07431219,0.03328049,0.026787138
214,0.01807332,0.038948935,0.017350031,0.074259296,0.1381705,0.90001434,0.044820074,0.08103757,0.10135713,0.08479975,0.051577393,0.026406327,0.021292612
215,0.01807332,0.038948935,0.017350031,0.074259296,0.1381705,0.90001434,0.044820074,0.08103757,0.10135713,0.08479975,0.051577393,0.026406327,0.021292612
216,0.014555374,0.042302225,0.015620133,0.06638733,0.18988658,0.84862936,0.031005874,0.07390218,0.092458405,0.07611832,0.049654294,0.021396346,0.016812094
217,0.03388519,0.071872495,0.028594702,0.14626807,0.052903477,0.9251353,0.09866602,0.16891247,0.06268775,0.13064209,0.12088192,0.03733183,0.03410224
218,0.014609957,0.04113896,0.012387091,0.04108314,0.20261888,0.8215188,0.032605473,0.046156544,0.05405883,0.065066606,0.0468574,0.02193215,0.015378224
219,0.015450507,0.037337627,0.014564522,0.029031066,0.44245076,0.8556492,0.034964718,0.042322516,0.08294624,0.08298035,0.030661264,0.0206338,0.015761666
220,0.015450507,0.037337627,0.014564522,0.029031066,0.44245076,0.8556492,0.034964718,0.042322516,0.08294624,0.08298035,0.030661264,0.0206338,0.015761666
221,0.017193042,0.06685037,0.02365524,0.06422321,0.09699821,0.43823516,0.11413982,0.23702812,0.039296117,0.24046776,0.14587764,0.04013269,0.02169209
222,0.017193042,0.06685037,0.02365524,0.06422321,0.09699821,0.43823516,0.11413982,0.23702812,0.039296117,0.24046776,0.14587764,0.04013269,0.02169209
223,0.022025593,0.111479506,0.0292447,0.05850793,0.07666878,0.20537019,0.12571442,0.32134524,0.037961587,0.3175055,0.16078544,0.043195218,0.023442492
224,0.011693334,0.038161635,0.014821256,0.04219011,0.23593955,0.353193,0.03886513,0.053569317,0.05681555,0.06837533,0.04928602,0.020058503,0.012704716
225,0.017610187,0.037675526,0.01712553,0.056886308,0.16450067,0.8975861,0.03436284,0.060699563,0.07996717,0.065571845,0.04912197,0.025672643,0.019638399
226,0.017610187,0.037675526,0.01712553,0.056886308,0.16450067,0.8975861,0.03436284,0.060699563,0.07996717,0.065571845,0.04912197,0.025672643,0.019638399
227,0.022853667,0.12902126,0.034923464,0.13899095,0.06469709,0.21548824,0.13276914,0.2507928,0.054484766,0.11457701,0.13626724,0.03527036,0.022474054
228,0.016379215,0.039708383,0.01803531,0.07014463,0.070760384,0.90528566,0.04548456,0.08773604,0.049377564,0.19563396,0.10271479,0.025807511,0.018716907
229,0.015139926,0.03256368,0.021577962,0.03365022,0.76137304,0.44736794,0.03146876,0.042035628,0.18551409,0.050405245,0.026698146,0.02465439,0.018613026
230,0.014368034,0.031620145,0.01899219,0.061086547,0.07595459,0.1904491,0.05007777,0.11199269,0.046858054,0.35537162,0.109250255,0.025025228,0.01123471
231,0.011012392,0.04003026,0.013235004,0.043042596,0.2079587,0.6542694,0.03245786,0.056980424,0.054345,0.07357746,0.04778367,0.019730248,0.013221366
232,0.018500792,0.044610564,0.016703632,0.08069885,0.08499667,0.8848442,0.044500794,0.09348538,0.051955942,0.06555478,0.0781658,0.023577835,0.021039184
233,0.019811518,0.0421994,0.02529379,0.07796672,0.04550565,0.8887499,0.0593194,0.16155303,0.04902246,0.25822213,0.19390754,0.029591262,0.022705924
234,0.028628973,0.06794803,0.029176144,0.14634098,0.16069883,0.96069807,0.096506685,0.10870399,0.088458724,0.118878335,0.090863705,0.038691353,0.03816181
235,0.01422536,0.031563688,0.017556952,0.05272793,0.15257153,0.7609978,0.042794097,0.08623186,0.10604881,0.06790012,0.043284073,0.022981731,0.022183655
236,0.016335705,0.04053967,0.031758208,0.06377871,0.7599408,0.4221721,0.042258598,0.06348573,0.38642022,0.057135634,0.044964395,0.0298584,0.02941861
237,0.015232125,0.03484288,0.01740985,0.050173443,0.34393215,0.7437185,0.027578468,0.056041457,0.15464675,0.04701901,0.03341753,0.022335665,0.020547505
238,0.016987827,0.04760563,0.02101752,0.054898087,0.043665905,0.86748236,0.05983919,0.10993123,0.035240408,0.30271235,0.13738765,0.026173614,0.018564718
239,0.01602323,0.038616836,0.014052643,0.045801274,0.11966789,0.91424996,0.04410584,0.06422168,0.04917009,0.15802878,0.054295085,0.02313745,0.015196811
240,0.015236461,0.037306476,0.013668073,0.04340343,0.16814275,0.8939346,0.034560703,0.061373092,0.06648136,0.12722857,0.041169636,0.022072082,0.01585201
241,0.014709003,0.040297493,0.013339982,0.07445079,0.12104764,0.8450099,0.035957415,0.07862552,0.061114803,0.058363643,0.059918918,0.020207418,0.016347272
242,0.009176353,0.031790793,0.015514029,0.05903067,0.073394954,0.20999943,0.03900168,0.08830919,0.040493198,0.35939822,0.10465208,0.026714087,0.009333955
243,0.019113606,0.045103535,0.017722871,0.075446725,0.13289936,0.9333239,0.047913186,0.098926455,0.08218393,0.08514685,0.06980865,0.024628717,0.022818128
244,0.013890109,0.03127625,0.014214458,0.041437805,0.32733262,0.7875607,0.026412973,0.04930373,0.10617015,0.051425025,0.032460105,0.01982828,0.015430825
245,0.03508934,0.0716533,0.038927164,0.48962152,0.16425894,0.69701904,0.09184524,0.106306195,0.20858501,0.036869068,0.11493503,0.052361332,0.04055478
246,0.03508934,0.0716533,0.038927164,0.48962152,0.16425894,0.69701904,0.09184524,0.106306195,0.20858501,0.036869068,0.11493503,0.052361332,0.04055478
247,0.021350391,0.052659914,0.041416295,0.20102224,0.4935358,0.10885132,0.07302015,0.06735613,0.45447692,0.039654672,0.07781553,0.033168063,0.024979217
248,0.014457293,0.033810757,0.025343228,0.07201342,0.3292105,0.66505873,0.035980012,0.06956923,0.28321615,0.06556303,0.06545,0.023723418,0.02533015
249,0.009580212,0.028014861,0.016252147,0.056364156,0.12595738,0.1464644,0.019672262,0.07519129,0.060651485,0.14590855,0.13574778,0.021757739,0.010786918
250,0.009165668,0.029377608,0.020325359,0.06928288,0.18296103,0.14695087,0.03889638,0.08455254,0.16142276,0.20960556,0.07670867,0.022468163,0.0131993
251,0.017430712,0.04452245,0.0145012485,0.049022727,0.17199674,0.89125824,0.038293388,0.051103488,0.05517211,0.060511686,0.049594373,0.022256676,0.018364923
252,0.009328657,0.035390045,0.012001237,0.04831858,0.29483482,0.13642617,0.03706724,0.052378844,0.062015496,0.082535334,0.051516894,0.017281849,0.008921593
253,0.014032697,0.03346113,0.013753344,0.04575947,0.16946667,0.8476947,0.029641801,0.058346715,0.07852776,0.072091326,0.045767244,0.019729102,0.014473417
254,0.013263648,0.0359601,0.015987985,0.08880343,0.11455081,0.598909,0.023517637,0.06989245,0.06368555,0.050652754,0.124144346,0.020689657,0.012783104
255,0.014136582,0.037098292,0.013934421,0.06016588,0.1464803,0.85104626,0.029880818,0.056208488,0.06097827,0.070361964,0.05297371,0.020939974,0.015046847
256,0.06429275,0.6447227,0.07082492,0.099080876,0.21159601,0.16277885,0.23535353,0.22504987,0.07913061,0.09001254,0.14949562,0.0715812,0.059314206
257,0.06429275,0.6447227,0.07082492,0.099080876,0.21159601,0.16277885,0.23535353,0.22504987,0.07913061,0.09001254,0.14949562,0.0715812,0.059314206
258,0.021338027,0.053499915,0.02609648,0.52171075,0.109140776,0.11497784,0.11153067,0.09550135,0.088313915,0.06469507,0.1660904,0.04184133,0.018207205
259,0.016050708,0.05944698,0.029092843,0.06609265,0.122474015,0.073603384,0.043148056,0.09701806,0.038957722,0.49681282,0.2229405,0.03845969,0.01593333
260,0.015901018,0.030934175,0.016107235,0.057592865,0.13114329,0.9122887,0.045667734,0.07726722,0.066318974,0.11345021,0.06933361,0.023754101,0.018183848
261,0.015736379,0.030765785,0.015926981,0.057055797,0.13218771,0.91077495,0.045355543,0.07589237,0.06619897,0.11360434,0.06871139,0.023575464,0.017929196
262,0.028459175,0.05769506,0.03181033,0.5751635,0.09787952,0.39921603,0.12029032,0.0895184,0.13820748,0.06882175,0.14880459,0.054239504,0.028517762
263,0.015090158,0.034517284,0.013313322,0.056485157,0.11632083,0.86081916,0.032722574,0.054347865,0.052310165,0.08131162,0.053293146,0.02235352,0.014729402
264,0.009411474,0.027215583,0.01940959,0.03774775,0.4952175,0.16440672,0.024958825,0.04761269,0.18970346,0.074573755,0.044266142,0.021459768,0.013339945
265,0.04375825,0.40649948,0.056177877,0.09615856,0.112465836,0.067861505,0.11559482,0.2105578,0.039958894,0.058054052,0.42407563,0.04353255,0.042684957
266,0.04375825,0.40649948,0.056177877,0.09615856,0.112465836,0.067861505,0.11559482,0.2105578,0.039958894,0.058054052,0.42407563,0.04353255,0.042684957
267,0.014568326,0.03276624,0.016077796,0.055878833,0.13908233,0.86387235,0.037356764,0.089932844,0.08703499,0.09271525,0.055903018,0.023154415,0.018137308
268,0.012194236,0.027890135,0.013216236,0.037253458,0.19039893,0.74382126,0.029130219,0.067736655,0.072753415,0.1048682,0.04233096,0.020169867,0.014578455
269,0.011045591,0.029762127,0.015602312,0.0458349,0.34140003,0.43093756,0.025557803,0.044094596,0.10527642,0.060849946,0.0415418,0.01832402,0.014222881
270,0.013242123,0.026082708,0.016142216,0.03880889,0.34838983,0.70609003,0.02850787,0.063297495,0.12656796,0.080823414,0.037744474,0.021153737,0.02052219
271,0.013568964,0.029939407,0.017193241,0.052281503,0.24424806,0.8265048,0.030989567,0.054885384,0.11244491,0.14095286,0.0551789,0.021062974,0.01625454
272,0.015364713,0.038495682,0.013576676,0.048763964,0.14779945,0.90255755,0.036581576,0.06425627,0.059128877,0.08911851,0.05075878,0.02090686,0.016361102
273,0.016358027,0.035340715,0.015993245,0.08690771,0.08286208,0.8472323,0.035672564,0.07462325,0.052332852,0.06675018,0.08118805,0.023714121,0.016815498
274,0.01814422,0.042549003,0.015333277,0.067688964,0.12943582,0.875025,0.035784826,0.07465856,0.06812702,0.055360474,0.054228485,0.02560487,0.021098077
275,0.019366862,0.041691422,0.019895822,0.038101673,0.5905788,0.88947767,0.04228153,0.046954736,0.12341502,0.0695751,0.026257446,0.027808163,0.02620441
276,0.013687262,0.026697725,0.014196202,0.073980756,0.14479648,0.69185835,0.02777996,0.060538325,0.09104153,0.051505886,0.06115154,0.021348167,0.015841085
277,0.015228457,0.03397247,0.014461845,0.03980073,0.1879299,0.9040817,0.037391264,0.06739786,0.07854777,0.15939035,0.05365627,0.021919202,0.016626865
278,0.015228457,0.03397247,0.014461845,0.03980073,0.1879299,0.9040817,0.037391264,0.06739786,0.07854777,0.15939035,0.05365627,0.021919202,0.016626865
279,0.020166645,0.0633536,0.022724694,0.045342796,0.85409904,0.05359948,0.03612191,0.051886432,0.07571957,0.06560738,0.08090545,0.034775224,0.021210708
280,0.014894437,0.032355618,0.017186701,0.04466796,0.12112332,0.8817006,0.039422706,0.08441137,0.066700585,0.21562548,0.05807595,0.026376711,0.018339794
281,0.024060689,0.048702657,0.02212914,0.07822767,0.25184512,0.92047065,0.056215648,0.057004284,0.10057047,0.06292388,0.04327758,0.03199376,0.029721107
282,0.024684908,0.088262066,0.03026375,0.41310754,0.18914473,0.4419254,0.10186256,0.11719437,0.19673659,0.029879602,0.10353602,0.038558483,0.026152674
283,0.014027652,0.035706475,0.026956856,0.07263261,0.3794421,0.2695324,0.037588794,0.07011838,0.36083305,0.10254571,0.07746871,0.030159835,0.023306558
284,0.019026637,0.049413048,0.019543767,0.12755784,0.070629686,0.8804953,0.062049206,0.15157466,0.06535837,0.11194957,0.14163625,0.02644093,0.023067284
285,0.015005413,0.08173081,0.02422468,0.05258355,0.11793862,0.09228707,0.09559635,0.2328541,0.032885727,0.32504094,0.12869228,0.04025545,0.017110623
286,0.021774843,0.07480318,0.027585408,0.04696054,0.8873158,0.04403078,0.04346967,0.05006261,0.13182014,0.049633946,0.08938864,0.038233344,0.025567528
287,0.014250551,0.027537094,0.016374001,0.10423349,0.056177117,0.54870534,0.059886202,0.11010052,0.043490693,0.12612909,0.11220066,0.026384674,0.014819093
288,0.011012558,0.03233073,0.018822217,0.057426862,0.15320945,0.047621455,0.03942704,0.07219645,0.059502963,0.14166315,0.14995745,0.020419348,0.009617071
289,0.014944271,0.03410016,0.016336704,0.095312744,0.07807753,0.8083355,0.040766563,0.0999219,0.07745363,0.07949507,0.09334119,0.025779307,0.01819249
290,0.0112377135,0.05087227,0.019217266,0.06452446,0.31516358,0.07422931,0.062018745,0.09086794,0.07135916,0.08553372,0.06268718,0.01968545,0.010163746
291,0.0122396955,0.03193132,0.0132275205,0.049607765,0.14884134,0.7476171,0.025476515,0.057995003,0.059562575,0.08044721,0.04647882,0.021619089,0.012677459
292,0.016842907,0.03581708,0.015862348,0.06722431,0.12339002,0.92111844,0.04573478,0.080153406,0.06798639,0.093493275,0.05023784,0.025744691,0.021101603
293,0.019457972,0.04920983,0.033542592,0.062104847,0.8573964,0.117136136,0.04309653,0.06005824,0.3588174,0.03978395,0.049280223,0.03648426,0.03204686
294,0.015031201,0.03663432,0.019988855,0.04564671,0.069744736,0.76947284,0.049673986,0.1367686,0.041667037,0.51184326,0.11359984,0.033289604,0.017877558
295,0.012089657,0.027165761,0.017084565,0.15768433,0.09928627,0.42399082,0.052424494,0.083352216,0.09063314,0.06732116,0.0714681,0.022619272,0.013103315
296,0.022944171,0.047454253,0.031130815,0.050965305,0.7569567,0.80132705,0.04965507,0.053679265,0.31830534,0.0514052,0.030730203,0.034773786,0.031193385
297,0.015601616,0.035675377,0.0149232,0.087506026,0.12811057,0.7723864,0.035313226,0.07853037,0.06983209,0.050323367,0.076755136,0.022420788,0.017456686
298,0.018661689,0.048913307,0.018920135,0.1293858,0.06007701,0.8139719,0.05443915,0.14638653,0.07275119,0.071952455,0.13839859,0.027743444,0.023836844
299,0.008943414,0.028335217,0.012703765,0.051157314,0.20830852,0.50006706,0.02292442,0.05321203,0.08871685,0.112674884,0.051768847,0.019774254,0.01212652
300,0.042303775,0.4853139,0.04819188,0.061890744,0.19624814,0.160732,0.15348844,0.19840264,0.05495511,0.122766495,0.110228054,0.053694997,0.039313633
301,0.011525075,0.028873773,0.012202665,0.0547599,0.0838526,0.7138087,0.027464524,0.06658654,0.046808954,0.12533018,0.07319161,0.020062288,0.012261124
302,0.01223082,0.048774384,0.016637089,0.045078296,0.6896512,0.05440318,0.031037148,0.047045294,0.07218039,0.068644375,0.056746572,0.024391197,0.012737278
303,0.014064923,0.049365107,0.019448416,0.04478954,0.70288026,0.06154093,0.033626474,0.05168694,0.102589026,0.052906483,0.04637994,0.024997069,0.01542952
304,0.014064923,0.049365107,0.019448416,0.04478954,0.70288026,0.06154093,0.033626474,0.05168694,0.102589026,0.052906483,0.04637994,0.024997069,0.01542952
305,0.015970651,0.063333094,0.020027108,0.04654723,0.7673436,0.05769644,0.037932202,0.04860595,0.091871426,0.04809154,0.053193253,0.02447681,0.014705203
306,0.015888264,0.05660717,0.019903624,0.04857331,0.7688254,0.05456474,0.036805794,0.047283255,0.089304656,0.04848263,0.05062406,0.02536049,0.014232551
307,0.014958464,0.03645863,0.012442689,0.04673085,0.15316603,0.8672087,0.035076387,0.047344048,0.047275104,0.08368071,0.05206952,0.020188332,0.01304409
308,0.015036921,0.05767654,0.01945481,0.048837774,0.77092105,0.0513197,0.0361769,0.04849479,0.0924378,0.05179301,0.054376546,0.025431633,0.01398563
309,0.015036921,0.05767654,0.01945481,0.048837774,0.77092105,0.0513197,0.0361769,0.04849479,0.0924378,0.05179301,0.054376546,0.025431633,0.01398563
310,0.010724578,0.056935675,0.016931763,0.03888904,0.56415915,0.05499358,0.037547223,0.06998217,0.07156,0.11569891,0.051328488,0.028286964,0.01355002
311,0.010724578,0.056935675,0.016931763,0.03888904,0.56415915,0.05499358,0.037547223,0.06998217,0.07156,0.11569891,0.051328488,0.028286964,0.01355002
312,0.05260445,0.5891154,0.05162848,0.07222028,0.1947627,0.1295464,0.13163465,0.10210984,0.04727819,0.0747521,0.16959585,0.049470577,0.040544197
313,0.05260445,0.5891154,0.05162848,0.07222028,0.1947627,0.1295464,0.13163465,0.10210984,0.04727819,0.0747521,0.16959585,0.049470577,0.040544197
314,0.033113427,0.0714406,0.034241457,0.59891385,0.13747285,0.0505151,0.08358849,0.091702096,0.11306131,0.035968553,0.2136082,0.042737704,0.019435186
315,0.033113427,0.0714406,0.034241457,0.59891385,0.13747285,0.0505151,0.08358849,0.091702096,0.11306131,0.035968553,0.2136082,0.042737704,0.019435186
316,0.014622257,0.036446255,0.012257204,0.045901377,0.17333029,0.85765636,0.032309487,0.04604411,0.050266024,0.07803352,0.04615385,0.019771043,0.013058377
317,0.014622257,0.036446255,0.012257204,0.045901377,0.17333029,0.85765636,0.032309487,0.04604411,0.050266024,0.07803352,0.04615385,0.019771043,0.013058377
318,0.009238934,0.036190607,0.018582715,0.032109596,0.18693767,0.1821426,0.041467052,0.074324846,0.046911817,0.509351,0.055690337,0.027844151,0.010905768
319,0.009238934,0.036190607,0.018582715,0.032109596,0.18693767,0.1821426,0.041467052,0.074324846,0.046911817,0.509351,0.055690337,0.027844151,0.010905768
320,0.011240008,0.029556127,0.01266783,0.037464686,0.20836776,0.695776,0.023744516,0.058037512,0.08092382,0.09287288,0.03755523,0.019413065,0.013409594
321,0.011240008,0.029556127,0.01266783,0.037464686,0.20836776,0.695776,0.023744516,0.058037512,0.08092382,0.09287288,0.03755523,0.019413065,0.013409594
322,0.022804629,0.05802634,0.033363707,0.050985012,0.89780694,0.0437083,0.04094732,0.049481276,0.19738127,0.041376095,0.07595705,0.033334922,0.02541394
323,0.022804629,0.05802634,0.033363707,0.050985012,0.89780694,0.0437083,0.04094732,0.049481276,0.19738127,0.041376095,0.07595705,0.033334922,0.02541394
324,0.0136744715,0.04684601,0.019565087,0.048990123,0.75229347,0.051553722,0.030068874,0.047606256,0.100982144,0.04832938,0.05404727,0.024989165,0.01533965
325,0.0136744715,0.04684601,0.019565087,0.048990123,0.75229347,0.051553722,0.030068874,0.047606256,0.100982144,0.04832938,0.05404727,0.024989165,0.01533965
326,0.058973994,0.62370205,0.061500233,0.08013532,0.24078017,0.13348778,0.14306134,0.105708845,0.05804366,0.068092495,0.15811555,0.05768458,0.04957048
327,0.058973994,0.62370205,0.061500233,0.08013532,0.24078017,0.13348778,0.14306134,0.105708845,0.05804366,0.068092495,0.15811555,0.05768458,0.04957048
328,0.041719392,0.120032124,0.04274783,0.13988027,0.16784704,0.13857313,0.55314755,0.16618474,0.073122784,0.085234016,0.093330406,0.060760852,0.03207807
329,0.041719392,0.120032124,0.04274783,0.13988027,0.16784704,0.13857313,0.55314755,0.16618474,0.073122784,0.085234016,0.093330406,0.060760852,0.03207807
330,0.014545609,0.036321815,0.0120937405,0.04222534,0.18211086,0.84043956,0.02932002,0.0444578,0.04858408,0.07683526,0.04914396,0.020692397,0.013835774
331,0.014545609,0.036321815,0.0120937405,0.04222534,0.18211086,0.84043956,0.02932002,0.0444578,0.04858408,0.07683526,0.04914396,0.020692397,0.013835774
332,0.012860188,0.04323537,0.016809579,0.03815298,0.70711327,0.07324609,0.03213862,0.04877863,0.08278248,0.058629584,0.043070555,0.023668163,0.013211715
333,0.012860188,0.04323537,0.016809579,0.03815298,0.70711327,0.07324609,0.03213862,0.04877863,0.08278248,0.058629584,0.043070555,0.023668163,0.013211715
334,0.05674121,0.59840155,0.05652667,0.07355066,0.23536423,0.12851608,0.14540268,0.10666013,0.05753085,0.06793779,0.13711044,0.05722755,0.047728516
335,0.05674121,0.59840155,0.05652667,0.07355066,0.23536423,0.12851608,0.14540268,0.10666013,0.05753085,0.06793779,0.13711044,0.05722755,0.047728516
336,0.014831099,0.03539874,0.01227083,0.04842763,0.15293378,0.83875626,0.032131772,0.045290068,0.047592144,0.070598975,0.051118366,0.02053567,0.012768068
337,0.014831099,0.03539874,0.01227083,0.04842763,0.15293378,0.83875626,0.032131772,0.045290068,0.047592144,0.070598975,0.051118366,0.02053567,0.012768068
338,0.013632206,0.04695685,0.017674813,0.04451082,0.7365084,0.07751658,0.034154214,0.04900978,0.09059616,0.062920704,0.04229556,0.02401597,0.01193914
339,0.05957035,0.61078537,0.05960089,0.077801965,0.21860458,0.13412794,0.14736208,0.107632674,0.055842258,0.06706161,0.15282562,0.055530567,0.04766663
340,0.0150445225,0.035562113,0.012361596,0.04765206,0.1629202,0.8471206,0.03136846,0.046141416,0.048247185,0.071499884,0.050366905,0.020850778,0.013624674
341,0.013116598,0.042817943,0.018980026,0.0497749,0.6936965,0.06208874,0.02939993,0.04409791,0.10619205,0.05326567,0.04876538,0.023618704,0.013303724
342,0.009425162,0.03372245,0.013153616,0.04011043,0.46424264,0.14723973,0.02253378,0.041776754,0.071910866,0.071787,0.041785657,0.021308929,0.010236265
343,0.057592086,0.62355405,0.058740214,0.08515244,0.20042782,0.12886879,0.12772538,0.102355815,0.052822705,0.06952521,0.19481486,0.053085644,0.047217086
344,0.04076987,0.11243997,0.041116666,0.14439401,0.1298243,0.15239269,0.5247942,0.15787451,0.06525658,0.08959025,0.09787441,0.055872962,0.030288538
345,0.028361935,0.065696254,0.03025923,0.5324914,0.10263518,0.076223955,0.07062523,0.071586855,0.08825623,0.04121474,0.20201235,0.037232146,0.015273717
346,0.016126258,0.037993032,0.012972127,0.054167233,0.14604792,0.8671539,0.033636283,0.05035084,0.047431063,0.06494808,0.054724768,0.021209316,0.015090124
